dist,station,value,date
Tiruppur,Thirumoorthy IB,24.8,14-01-2021
Tiruppur,Thirumoorthy IB,24.8,14-01-2021
Tiruppur,Amaravathy Dam,21,14-01-2021
Tiruppur,Amaravathy Dam,21,14-01-2021
Tiruppur,Kundadam,20,14-01-2021
Tiruppur,Madathukulam,20,14-01-2021
Tiruppur,Udumalpet,20,14-01-2021
Tiruppur,Kundadam,20,14-01-2021
Tiruppur,Madathukulam,20,14-01-2021
Tiruppur,Udumalpet,20,14-01-2021
Tiruppur,Kangeyam,16,14-01-2021
Tiruppur,Vellakoil,16,14-01-2021
Tiruppur,Kangeyam,16,14-01-2021
Tiruppur,Vellakoil,16,14-01-2021
Tiruppur,Tiruppur South Taluk Office,14,14-01-2021
Tiruppur,Tiruppur South Taluk Office,14,14-01-2021
Tiruppur,Uthukuli,13.1,14-01-2021
Tiruppur,Uthukuli,13.1,14-01-2021
Tiruppur,Palladam,12,14-01-2021
Tiruppur,Tiruppur North Taluk Office,12,14-01-2021
Tiruppur,Dharapuram,12,14-01-2021
Tiruppur,Palladam,12,14-01-2021
Tiruppur,Tiruppur North Taluk Office,12,14-01-2021
Tiruppur,Dharapuram,12,14-01-2021
Tiruppur,District Collector Office,11,14-01-2021
Tiruppur,District Collector Office,11,14-01-2021
Tiruppur,Avinashi,10,14-01-2021
Tiruppur,Avinashi,10,14-01-2021
Tiruppur,moolanur,8,14-01-2021
Tiruppur,moolanur,8,14-01-2021
Tiruppur,District Collector Office,9,15-01-2021
Tiruppur,District Collector Office,9,15-01-2021
Tiruppur,Thirumoorthi Dam,8,15-01-2021
Tiruppur,Thirumoorthi Dam,8,15-01-2021
Tiruppur,Vellakoil,7.2,15-01-2021
Tiruppur,Vellakoil,7.2,15-01-2021
Tiruppur,Madathukulam,7,15-01-2021
Tiruppur,Madathukulam,7,15-01-2021
Tiruppur,Tiruppur South Taluk Office,7,15-01-2021
Tiruppur,Tiruppur South Taluk Office,7,15-01-2021
Tiruppur,Palladam,6,15-01-2021
Tiruppur,Palladam,6,15-01-2021
Tiruppur,Kangeyam,6,15-01-2021
Tiruppur,Kangeyam,6,15-01-2021
Tiruppur,Amaravathy Dam,6,15-01-2021
Tiruppur,Udumalpet,6,15-01-2021
Tiruppur,Amaravathy Dam,6,15-01-2021
Tiruppur,Udumalpet,6,15-01-2021
Tiruppur,Kundadam,5,15-01-2021
Tiruppur,Kundadam,5,15-01-2021
Tiruppur,Tiruppur North Taluk Office,4,15-01-2021
Tiruppur,Dharapuram,4,15-01-2021
Tiruppur,Tiruppur North Taluk Office,4,15-01-2021
Tiruppur,Dharapuram,4,15-01-2021
Tiruppur,moolanur,3,15-01-2021
Tiruppur,moolanur,3,15-01-2021
Tiruppur,Avinashi,2,15-01-2021
Tiruppur,Avinashi,2,15-01-2021
Tiruppur,Thirumoorthy IB,2,15-01-2021
Tiruppur,Thirumoorthy IB,2,15-01-2021
Tiruppur,Palladam,5,16-01-2021
Tiruppur,Palladam,5,16-01-2021
Tiruppur,District Collector Office,4.5,16-01-2021
Tiruppur,District Collector Office,4.5,16-01-2021
Tiruppur,Tiruppur South Taluk Office,4,16-01-2021
Tiruppur,Kangeyam,4,16-01-2021
Tiruppur,Tiruppur South Taluk Office,4,16-01-2021
Tiruppur,Kangeyam,4,16-01-2021
Tiruppur,Thirumoorthy IB,2.4,16-01-2021
Tiruppur,Thirumoorthy IB,2.4,16-01-2021
Tiruppur,Thirumoorthi Dam,2,16-01-2021
Tiruppur,Thirumoorthi Dam,2,16-01-2021
Tiruppur,Tiruppur North Taluk Office,1,16-01-2021
Tiruppur,Udumalpet,1,16-01-2021
Tiruppur,Tiruppur North Taluk Office,1,16-01-2021
Tiruppur,Udumalpet,1,16-01-2021
Tiruppur,Uthukuli,40.2,21-02-2021
Tiruppur,Udumalpet,22.6,21-02-2021
Tiruppur,moolanur,16,21-02-2021
Tiruppur,Vellakoil,11.3,21-02-2021
Tiruppur,Tiruppur North Taluk Office,11,21-02-2021
Tiruppur,Kundadam,10,21-02-2021
Tiruppur,Palladam,7,21-02-2021
Tiruppur,District Collector Office,7,21-02-2021
Tiruppur,Tiruppur South Taluk Office,6,21-02-2021
Tiruppur,Avinashi,2,21-02-2021
Tiruppur,Thirumoorthi Dam,2,21-02-2021
Tiruppur,Thirumoorthy IB,1,21-02-2021
Tiruppur,Udumalpet,27.4,22-02-2021
Tiruppur,Thirumoorthi Dam,16,22-02-2021
Tiruppur,Madathukulam,12,22-02-2021
Tiruppur,Thirumoorthy IB,7.4,22-02-2021
Tiruppur,Dharapuram,3,22-02-2021
Tiruppur,Madathukulam,18,05-04-2021
Tiruppur,Udumalpet,3,05-04-2021
Tiruppur,Thirumoorthi Dam,3,05-04-2021
Tiruppur,Amaravathy Dam,2,05-04-2021
Tiruppur,Thirumoorthy IB,2,05-04-2021
Tiruppur,Tiruppur North Taluk Office,1,05-04-2021
Tiruppur,District Collector Office,1,05-04-2021
Tiruppur,Tiruppur South Taluk Office,1,05-04-2021
Tiruppur,Thirumoorthi Dam,6,12-04-2021
Tiruppur,Amaravathy Dam,5,12-04-2021
Tiruppur,Vellakoil,25,13-04-2021
Tiruppur,Palladam,7,13-04-2021
Tiruppur,Udumalpet,7,14-04-2021
Tiruppur,Kangeyam,107,15-04-2021
Tiruppur,Avinashi,78,15-04-2021
Tiruppur,Vellakoil,70,15-04-2021
Tiruppur,Tiruppur South Taluk Office,63,15-04-2021
Tiruppur,Uthukuli,60,15-04-2021
Tiruppur,Tiruppur North Taluk Office,54,15-04-2021
Tiruppur,Thirumoorthi Dam,54,15-04-2021
Tiruppur,District Collector Office,50,15-04-2021
Tiruppur,Madathukulam,48,15-04-2021
Tiruppur,Thirumoorthy IB,42.4,15-04-2021
Tiruppur,Palladam,34,15-04-2021
Tiruppur,Kundadam,20,15-04-2021
Tiruppur,moolanur,18,15-04-2021
Tiruppur,Dharapuram,12,15-04-2021
Tiruppur,Udumalpet,10,15-04-2021
Tiruppur,Amaravathy Dam,1,15-04-2021
Tiruppur,Vellakoil,25.2,16-04-2021
Tiruppur,Avinashi,21,16-04-2021
Tiruppur,Tiruppur North Taluk Office,4,16-04-2021
Tiruppur,moolanur,3,16-04-2021
Tiruppur,Madathukulam,3,16-04-2021
Tiruppur,Amaravathy Dam,1,16-04-2021
Tiruppur,District Collector Office,1,16-04-2021
Tiruppur,Tiruppur South Taluk Office,1,16-04-2021
Tiruppur,Kangeyam,3,18-04-2021
Tiruppur,Palladam,37,20-04-2021
Tiruppur,Avinashi,32,20-04-2021
Tiruppur,Tiruppur North Taluk Office,22,20-04-2021
Tiruppur,Tiruppur South Taluk Office,16,20-04-2021
Tiruppur,Uthukuli,10.3,20-04-2021
Tiruppur,District Collector Office,10,20-04-2021
Tiruppur,Kangeyam,4,20-04-2021
Tiruppur,Udumalpet,6,24-04-2021
Tiruppur,Thirumoorthi Dam,5,24-04-2021
Tiruppur,Amaravathy Dam,4,24-04-2021
Tiruppur,Thirumoorthy IB,2.4,24-04-2021
Tiruppur,Madathukulam,10,25-04-2021
Tiruppur,Udumalpet,9.2,25-04-2021
Tiruppur,Palladam,5,25-04-2021
Tiruppur,Thirumoorthi Dam,4,25-04-2021
Tiruppur,Vellakoil,2,26-04-2021
Tiruppur,Thirumoorthy IB,44.2,01-05-2021
Tiruppur,Thirumoorthi Dam,38,01-05-2021
Tiruppur,Madathukulam,3,01-05-2021
Tiruppur,Amaravathy Dam,2,01-05-2021
Tiruppur,Thirumoorthi Dam,2,04-05-2021
Tiruppur,Dharapuram,37,05-05-2021
Tiruppur,Kundadam,5,05-05-2021
Tiruppur,Avinashi,3,05-05-2021
Tiruppur,Dharapuram,45,08-05-2021
Tiruppur,Avinashi,17.6,08-05-2021
Tiruppur,Thirumoorthi Dam,15,08-05-2021
Tiruppur,Udumalpet,8.4,08-05-2021
Tiruppur,Kundadam,6,08-05-2021
Tiruppur,moolanur,4,08-05-2021
Tiruppur,Amaravathy Dam,2,08-05-2021
Tiruppur,Thirumoorthy IB,1.4,08-05-2021
Tiruppur,Thirumoorthi Dam,7,11-05-2021
Tiruppur,Thirumoorthy IB,5.4,11-05-2021
Tiruppur,Kangeyam,33,14-05-2021
Tiruppur,Uthukuli,10,14-05-2021
Tiruppur,Vellakoil,2,14-05-2021
Tiruppur,Amaravathy Dam,2,14-05-2021
Tiruppur,District Collector Office,1,14-05-2021
Tiruppur,Udumalpet,17,15-05-2021
Tiruppur,Madathukulam,9,15-05-2021
Tiruppur,Thirumoorthi Dam,8,15-05-2021
Tiruppur,Thirumoorthy IB,7.4,15-05-2021
Tiruppur,Palladam,5,15-05-2021
Tiruppur,moolanur,5,15-05-2021
Tiruppur,District Collector Office,4,15-05-2021
Tiruppur,Tiruppur South Taluk Office,4,15-05-2021
Tiruppur,Kangeyam,3,15-05-2021
Tiruppur,Tiruppur North Taluk Office,3,15-05-2021
Tiruppur,Avinashi,2.8,15-05-2021
Tiruppur,Dharapuram,1,15-05-2021
Tiruppur,Amaravathy Dam,1,15-05-2021
Tiruppur,Thirumoorthi Dam,17,16-05-2021
Tiruppur,Thirumoorthy IB,15.2,16-05-2021
Tiruppur,Amaravathy Dam,8,16-05-2021
Tiruppur,Udumalpet,8,16-05-2021
Tiruppur,Madathukulam,7,16-05-2021
Tiruppur,Kundadam,6,16-05-2021
Tiruppur,Avinashi,4.2,16-05-2021
Tiruppur,Palladam,4,16-05-2021
Tiruppur,Dharapuram,4,16-05-2021
Tiruppur,Vellakoil,3.1,16-05-2021
Tiruppur,District Collector Office,3,16-05-2021
Tiruppur,Tiruppur North Taluk Office,2,16-05-2021
Tiruppur,Tiruppur South Taluk Office,2,16-05-2021
Tiruppur,Kangeyam,2,16-05-2021
Tiruppur,Udumalpet,19.6,17-05-2021
Tiruppur,Uthukuli,6.2,17-05-2021
Tiruppur,Thirumoorthi Dam,6,17-05-2021
Tiruppur,Thirumoorthy IB,5.2,17-05-2021
Tiruppur,Kundadam,5,17-05-2021
Tiruppur,District Collector Office,4,17-05-2021
Tiruppur,Dharapuram,3,17-05-2021
Tiruppur,Kangeyam,2,17-05-2021
Tiruppur,Amaravathy Dam,1,17-05-2021
Tiruppur,Vellakoil,52.4,20-05-2021
Tiruppur,Avinashi,1.6,23-05-2021
Tiruppur,Thirumoorthy IB,7.4,26-05-2021
Tiruppur,Vellakoil,20,03-06-2021
Tiruppur,Palladam,6,03-06-2021
Tiruppur,Tiruppur North Taluk Office,2,03-06-2021
Tiruppur,District Collector Office,1,03-06-2021
Tiruppur,Tiruppur South Taluk Office,1,03-06-2021
Tiruppur,Kangeyam,38,04-06-2021
Tiruppur,Dharapuram,30,04-06-2021
Tiruppur,Amaravathy Dam,23,04-06-2021
Tiruppur,Kundadam,5,04-06-2021
Tiruppur,moolanur,18,05-06-2021
Tiruppur,Vellakoil,11.3,05-06-2021
Tiruppur,Uthukuli,5,05-06-2021
Tiruppur,Dharapuram,3,05-06-2021
Tiruppur,Thirumoorthi Dam,3,05-06-2021
Tiruppur,Thirumoorthy IB,25.2,06-06-2021
Tiruppur,Madathukulam,25,06-06-2021
Tiruppur,Uthukuli,22,06-06-2021
Tiruppur,Thirumoorthi Dam,20,06-06-2021
Tiruppur,Udumalpet,8.8,06-06-2021
Tiruppur,Dharapuram,7.5,06-06-2021
Tiruppur,Vellakoil,6,06-06-2021
Tiruppur,Kundadam,5,06-06-2021
Tiruppur,Amaravathy Dam,1,06-06-2021
Tiruppur,Avinashi,13,10-06-2021
Tiruppur,Udumalpet,9.2,14-06-2021
Tiruppur,Thirumoorthy IB,5.2,14-06-2021
Tiruppur,Madathukulam,5,14-06-2021
Tiruppur,Thirumoorthi Dam,2,14-06-2021
Tiruppur,Udumalpet,2,15-06-2021
Tiruppur,Thirumoorthi Dam,2,15-06-2021
Tiruppur,Palladam,5,16-06-2021
Tiruppur,Thirumoorthy IB,4.2,16-06-2021
Tiruppur,Thirumoorthi Dam,4,16-06-2021
Tiruppur,Udumalpet,1,16-06-2021
Tiruppur,Thirumoorthy IB,16.6,17-06-2021
Tiruppur,Thirumoorthi Dam,11,17-06-2021
Tiruppur,Amaravathy Dam,3,17-06-2021
Tiruppur,Udumalpet,2.2,17-06-2021
Tiruppur,Thirumoorthi Dam,4,18-06-2021
Tiruppur,Amaravathy Dam,6,24-06-2021
Tiruppur,Avinashi,26.2,28-06-2021
Tiruppur,Palladam,12,28-06-2021
Tiruppur,Uthukuli,9,28-06-2021
Tiruppur,District Collector Office,3,28-06-2021
Tiruppur,Tiruppur North Taluk Office,2,28-06-2021
Tiruppur,Tiruppur South Taluk Office,1,28-06-2021
Tiruppur,Thirumoorthy IB,12.2,30-06-2021
Tiruppur,Thirumoorthi Dam,1,30-06-2021
Tiruppur,Madathukulam,4,02-07-2021
Tiruppur,Kangeyam,2,02-07-2021
Tiruppur,Amaravathy Dam,1,02-07-2021
Tiruppur,Avinashi,0.8,02-07-2021
Tiruppur,Kangeyam,64,05-07-2021
Tiruppur,moolanur,32,05-07-2021
Tiruppur,Vellakoil,23,05-07-2021
Tiruppur,Uthukuli,22,05-07-2021
Tiruppur,Dharapuram,10,05-07-2021
Tiruppur,Avinashi,9.2,05-07-2021
Tiruppur,District Collector Office,7.2,05-07-2021
Tiruppur,Tiruppur North Taluk Office,7,05-07-2021
Tiruppur,Madathukulam,7,05-07-2021
Tiruppur,Tiruppur South Taluk Office,7,05-07-2021
Tiruppur,Udumalpet,6.6,05-07-2021
Tiruppur,Kundadam,6,05-07-2021
Tiruppur,Thirumoorthi Dam,6,05-07-2021
Tiruppur,Palladam,4,05-07-2021
Tiruppur,Amaravathy Dam,4,05-07-2021
Tiruppur,Uthukuli,19.2,06-07-2021
Tiruppur,Palladam,2,06-07-2021
Tiruppur,Palladam,3,07-07-2021
Tiruppur,Thirumoorthy IB,11.2,08-07-2021
Tiruppur,Thirumoorthi Dam,4,08-07-2021
Tiruppur,Amaravathy Dam,3,08-07-2021
Tiruppur,Vellakoil,8,09-07-2021
Tiruppur,Dharapuram,5,09-07-2021
Tiruppur,Tiruppur South Taluk Office,1,09-07-2021
Tiruppur,Uthukuli,1,09-07-2021
Tiruppur,moolanur,1,09-07-2021
Tiruppur,Thirumoorthi Dam,3,10-07-2021
Tiruppur,Amaravathy Dam,3,11-07-2021
Tiruppur,Thirumoorthy IB,2.4,11-07-2021
Tiruppur,Tiruppur South Taluk Office,1,11-07-2021
Tiruppur,Udumalpet,1,11-07-2021
Tiruppur,Thirumoorthi Dam,1,11-07-2021
Tiruppur,Kundadam,3,12-07-2021
Tiruppur,Thirumoorthi Dam,6,13-07-2021
Tiruppur,Kundadam,3,13-07-2021
Tiruppur,Thirumoorthy IB,2.4,13-07-2021
Tiruppur,Udumalpet,1.4,13-07-2021
Tiruppur,Amaravathy Dam,1,13-07-2021
Tiruppur,Thirumoorthy IB,8.2,14-07-2021
Tiruppur,Thirumoorthi Dam,4,14-07-2021
Tiruppur,Amaravathy Dam,3,14-07-2021
Tiruppur,Uthukuli,30,15-07-2021
Tiruppur,Thirumoorthi Dam,15,15-07-2021
Tiruppur,Thirumoorthy IB,13.4,15-07-2021
Tiruppur,Udumalpet,9,15-07-2021
Tiruppur,Madathukulam,6,15-07-2021
Tiruppur,Amaravathy Dam,5,15-07-2021
Tiruppur,Tiruppur South Taluk Office,1,15-07-2021
Tiruppur,Avinashi,0.8,15-07-2021
Tiruppur,Tiruppur North Taluk Office,0.6,15-07-2021
Tiruppur,Udumalpet,8,16-07-2021
Tiruppur,Madathukulam,7,16-07-2021
Tiruppur,Thirumoorthy IB,5,16-07-2021
Tiruppur,Thirumoorthi Dam,4,16-07-2021
Tiruppur,Amaravathy Dam,2,16-07-2021
Tiruppur,Thirumoorthi Dam,1,17-07-2021
Tiruppur,Thirumoorthy IB,1,17-07-2021
Tiruppur,Avinashi,13,18-07-2021
Tiruppur,Palladam,4,18-07-2021
Tiruppur,District Collector Office,2.2,18-07-2021
Tiruppur,Tiruppur North Taluk Office,2,18-07-2021
Tiruppur,Tiruppur South Taluk Office,1,18-07-2021
Tiruppur,Kundadam,22,19-07-2021
Tiruppur,Uthukuli,9,19-07-2021
Tiruppur,Avinashi,8.6,19-07-2021
Tiruppur,Palladam,7,19-07-2021
Tiruppur,Tiruppur North Taluk Office,5,19-07-2021
Tiruppur,moolanur,5,19-07-2021
Tiruppur,Tiruppur South Taluk Office,4,19-07-2021
Tiruppur,Thirumoorthi Dam,4,19-07-2021
Tiruppur,District Collector Office,3,19-07-2021
Tiruppur,Dharapuram,1,19-07-2021
Tiruppur,Amaravathy Dam,1,19-07-2021
Tiruppur,Thirumoorthy IB,1,19-07-2021
Tiruppur,Thirumoorthi Dam,2,20-07-2021
Tiruppur,Thirumoorthi Dam,3,21-07-2021
Tiruppur,Thirumoorthy IB,2,21-07-2021
Tiruppur,Thirumoorthy IB,4,22-07-2021
Tiruppur,Thirumoorthi Dam,3,22-07-2021
Tiruppur,Udumalpet,2.6,22-07-2021
Tiruppur,Dharapuram,2,22-07-2021
Tiruppur,Amaravathy Dam,6,23-07-2021
Tiruppur,Udumalpet,5.6,23-07-2021
Tiruppur,Thirumoorthi Dam,1,23-07-2021
Tiruppur,Thirumoorthy IB,11.2,24-07-2021
Tiruppur,Thirumoorthi Dam,2,24-07-2021
Tiruppur,Amaravathy Dam,1,24-07-2021
Tiruppur,Thirumoorthy IB,7.2,25-07-2021
Tiruppur,Thirumoorthi Dam,1,25-07-2021
Tiruppur,Amaravathy Dam,1,26-07-2021
Tiruppur,Udumalpet,1.6,06-08-2021
Tiruppur,Avinashi,1.4,06-08-2021
Tiruppur,Thirumoorthi Dam,1,06-08-2021
Tiruppur,Thirumoorthy IB,1,06-08-2021
Tiruppur,Avinashi,5,08-08-2021
Tiruppur,Amaravathy Dam,8,09-08-2021
Tiruppur,Amaravathy Dam,1,10-08-2021
Tiruppur,Avinashi,29.4,13-08-2021
Tiruppur,Tiruppur North Taluk Office,3,13-08-2021
Tiruppur,Tiruppur South Taluk Office,2,13-08-2021
Tiruppur,Avinashi,8,14-08-2021
Tiruppur,Tiruppur North Taluk Office,2,14-08-2021
Tiruppur,Uthukuli,47,17-08-2021
Tiruppur,Avinashi,9,17-08-2021
Tiruppur,Avinashi,2,18-08-2021
Tiruppur,Tiruppur South Taluk Office,1,18-08-2021
Tiruppur,Amaravathy Dam,1,18-08-2021
Tiruppur,Thirumoorthi Dam,1,19-08-2021
Tiruppur,Madathukulam,71,22-08-2021
Tiruppur,Avinashi,50,22-08-2021
Tiruppur,District Collector Office,29,22-08-2021
Tiruppur,Tiruppur North Taluk Office,28,22-08-2021
Tiruppur,Palladam,22,22-08-2021
Tiruppur,Thirumoorthy IB,5.4,22-08-2021
Tiruppur,Uthukuli,5.3,22-08-2021
Tiruppur,Amaravathy Dam,3,22-08-2021
Tiruppur,Thirumoorthi Dam,2,22-08-2021
Tiruppur,Udumalpet,22.6,23-08-2021
Tiruppur,Dharapuram,20,23-08-2021
Tiruppur,Vellakoil,15,23-08-2021
Tiruppur,moolanur,8,23-08-2021
Tiruppur,Tiruppur South Taluk Office,6,23-08-2021
Tiruppur,Tiruppur North Taluk Office,3,23-08-2021
Tiruppur,Amaravathy Dam,3,23-08-2021
Tiruppur,Kundadam,3,23-08-2021
Tiruppur,Palladam,2,23-08-2021
Tiruppur,District Collector Office,2,23-08-2021
Tiruppur,Madathukulam,2,23-08-2021
Tiruppur,Vellakoil,9.4,24-08-2021
Tiruppur,Avinashi,6,24-08-2021
Tiruppur,Madathukulam,5,24-08-2021
Tiruppur,Thirumoorthy IB,2.4,24-08-2021
Tiruppur,Tiruppur North Taluk Office,2,24-08-2021
Tiruppur,Amaravathy Dam,2,24-08-2021
Tiruppur,Udumalpet,1.4,24-08-2021
Tiruppur,District Collector Office,1,24-08-2021
Tiruppur,Tiruppur South Taluk Office,1,24-08-2021
Tiruppur,Thirumoorthi Dam,1,24-08-2021
Tiruppur,Madathukulam,36,25-08-2021
Tiruppur,Amaravathy Dam,10,25-08-2021
Tiruppur,Thirumoorthy IB,7.2,25-08-2021
Tiruppur,Amaravathy Dam,14,27-08-2021
Tiruppur,Thirumoorthi Dam,12,27-08-2021
Tiruppur,Udumalpet,1,27-08-2021
Tiruppur,Amaravathy Dam,1,28-08-2021
Tiruppur,Palladam,2,29-08-2021
Tiruppur,Tiruppur North Taluk Office,1,29-08-2021
Tiruppur,Amaravathy Dam,1,29-08-2021
Tiruppur,Tiruppur South Taluk Office,1,29-08-2021
Tiruppur,Thirumoorthi Dam,3,30-08-2021
Tiruppur,Uthukuli,1.2,30-08-2021
Tiruppur,Amaravathy Dam,1,30-08-2021
Tiruppur,Tiruppur North Taluk Office,22,01-09-2021
Tiruppur,Tiruppur South Taluk Office,18,01-09-2021
Tiruppur,District Collector Office,8,01-09-2021
Tiruppur,Avinashi,2.2,01-09-2021
Tiruppur,Uthukuli,18,02-09-2021
Tiruppur,Tiruppur North Taluk Office,4,02-09-2021
Tiruppur,Uthukuli,44,03-09-2021
Tiruppur,Avinashi,38,03-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",34.4,03-09-2021
Tiruppur,District Collector Office,32,03-09-2021
Tiruppur,Tiruppur North Taluk Office,20,03-09-2021
Tiruppur,Tiruppur South Taluk Office,18,03-09-2021
Tiruppur,Vellakoil,15.2,03-09-2021
Tiruppur,Kangeyam,14.8,03-09-2021
Tiruppur,Kundadam,12,03-09-2021
Tiruppur,Palladam,9,03-09-2021
Tiruppur,Madathukulam,5,03-09-2021
Tiruppur,Dharapuram,4,03-09-2021
Tiruppur,moolanur,4,03-09-2021
Tiruppur,Udumalpet,3,03-09-2021
Tiruppur,Thirumoorthi Dam,3,03-09-2021
Tiruppur,Amaravathy Dam,2,03-09-2021
Tiruppur,Palladam,3,04-09-2021
Tiruppur,Avinashi,2,04-09-2021
Tiruppur,Madathukulam,2,04-09-2021
Tiruppur,Amaravathy Dam,2,04-09-2021
Tiruppur,District Collector Office,1.6,04-09-2021
Tiruppur,Udumalpet,1.4,04-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",1.4,04-09-2021
Tiruppur,Thirumoorthi Dam,7,05-09-2021
Tiruppur,Amaravathy Dam,5,05-09-2021
Tiruppur,Udumalpet,1,05-09-2021
Tiruppur,Udumalpet,7.2,06-09-2021
Tiruppur,Madathukulam,6,06-09-2021
Tiruppur,Thirumoorthi Dam,3,06-09-2021
Tiruppur,Uthukuli,2,06-09-2021
Tiruppur,Dharapuram,1,06-09-2021
Tiruppur,Thirumoorthy IB,1,06-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",0.6,06-09-2021
Tiruppur,Thirumoorthi Dam,2,07-09-2021
Tiruppur,Uthukuli,2,11-09-2021
Tiruppur,Udumalpet,1,13-09-2021
Tiruppur,Thirumoorthi Dam,1,13-09-2021
Tiruppur,Tiruppur South Taluk Office,5,17-09-2021
Tiruppur,District Collector Office,3,17-09-2021
Tiruppur,Vellakoil,27.2,18-09-2021
Tiruppur,Kangeyam,27,20-09-2021
Tiruppur,Tiruppur South Taluk Office,18,20-09-2021
Tiruppur,Palladam,17,20-09-2021
Tiruppur,Tiruppur North Taluk Office,5,20-09-2021
Tiruppur,District Collector Office,2,20-09-2021
Tiruppur,Uthukuli,1.2,20-09-2021
Tiruppur,Dharapuram,1,20-09-2021
Tiruppur,District Collector Office,47,23-09-2021
Tiruppur,Tiruppur South Taluk Office,28,23-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",176,24-09-2021
Tiruppur,Tiruppur North Taluk Office,65,24-09-2021
Tiruppur,Avinashi,18,24-09-2021
Tiruppur,Tiruppur South Taluk Office,10,24-09-2021
Tiruppur,Vellakoil,5.4,24-09-2021
Tiruppur,Uthukuli,2.3,24-09-2021
Tiruppur,Avinashi,48,25-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",41,25-09-2021
Tiruppur,Tiruppur North Taluk Office,10,25-09-2021
Tiruppur,moolanur,10,25-09-2021
Tiruppur,Palladam,4,25-09-2021
Tiruppur,District Collector Office,3,25-09-2021
Tiruppur,Kundadam,3,25-09-2021
Tiruppur,Vellakoil,2,25-09-2021
Tiruppur,"PWD IB,(Collector Camp Office)",45,01-10-2021
Tiruppur,Uthukuli,39.2,01-10-2021
Tiruppur,Dharapuram,37,01-10-2021
Tiruppur,Vellakoil,36.3,01-10-2021
Tiruppur,Kundadam,32,01-10-2021
Tiruppur,Tiruppur North Taluk Office,26,01-10-2021
Tiruppur,moolanur,22,01-10-2021
Tiruppur,Avinashi,13.5,01-10-2021
Tiruppur,District Collector Office,11,01-10-2021
Tiruppur,Udumalpet,9.6,01-10-2021
Tiruppur,Amaravathy Dam,5,01-10-2021
Tiruppur,Palladam,4,01-10-2021
Tiruppur,Madathukulam,4,01-10-2021
Tiruppur,Thirumoorthi Dam,4,01-10-2021
Tiruppur,Thirumoorthy IB,4,01-10-2021
Tiruppur,Kangeyam,2.8,01-10-2021
Tiruppur,Tiruppur South Taluk Office,1,01-10-2021
Tiruppur,Thirumoorthi Dam,48,02-10-2021
Tiruppur,Uthukuli,42,02-10-2021
Tiruppur,Thirumoorthy IB,37.2,02-10-2021
Tiruppur,Avinashi,36,02-10-2021
Tiruppur,Udumalpet,32,02-10-2021
Tiruppur,Tiruppur South Taluk Office,30,02-10-2021
Tiruppur,"PWD IB,(Collector Camp Office)",28.6,02-10-2021
Tiruppur,Palladam,27,02-10-2021
Tiruppur,Dharapuram,22,02-10-2021
Tiruppur,Tiruppur North Taluk Office,17,02-10-2021
Tiruppur,District Collector Office,16,02-10-2021
Tiruppur,Vellakoil,11,02-10-2021
Tiruppur,Kangeyam,7,02-10-2021
Tiruppur,Kundadam,5,02-10-2021
Tiruppur,Madathukulam,5,02-10-2021
Tiruppur,Amaravathy Dam,4,02-10-2021
Tiruppur,moolanur,2,02-10-2021
Tiruppur,Avinashi,68.8,03-10-2021
Tiruppur,Madathukulam,48,03-10-2021
Tiruppur,Udumalpet,30,03-10-2021
Tiruppur,Palladam,13,03-10-2021
Tiruppur,District Collector Office,12,03-10-2021
Tiruppur,"PWD IB,(Collector Camp Office)",10.6,03-10-2021
Tiruppur,Tiruppur North Taluk Office,10,03-10-2021
Tiruppur,Tiruppur South Taluk Office,10,03-10-2021
Tiruppur,Kangeyam,9.8,03-10-2021
Tiruppur,moolanur,9,03-10-2021
Tiruppur,Thirumoorthi Dam,8,03-10-2021
Tiruppur,Kundadam,7,03-10-2021
Tiruppur,Amaravathy Dam,6,03-10-2021
Tiruppur,Uthukuli,4,03-10-2021
Tiruppur,Dharapuram,4,03-10-2021
Tiruppur,Vellakoil,3.2,03-10-2021
Tiruppur,Thirumoorthy IB,3.2,03-10-2021
Tiruppur,Vellakoil,5,04-10-2021
Tiruppur,Amaravathy Dam,2,04-10-2021
Tiruppur,Thirumoorthi Dam,2,04-10-2021
Tiruppur,Vellakoil,34.3,05-10-2021
Tiruppur,Uthukuli,31,05-10-2021
Tiruppur,Tiruppur North Taluk Office,20,05-10-2021
Tiruppur,"PWD IB,(Collector Camp Office)",16.2,05-10-2021
Tiruppur,moolanur,16,05-10-2021
Tiruppur,Kangeyam,13.9,05-10-2021
Tiruppur,Tiruppur South Taluk Office,8,05-10-2021
Tiruppur,Palladam,7,05-10-2021
Tiruppur,Kundadam,7,05-10-2021
Tiruppur,District Collector Office,6,05-10-2021
Tiruppur,Avinashi,2,05-10-2021
Tiruppur,Dharapuram,1,05-10-2021
Tiruppur,Madathukulam,10,06-10-2021
Tiruppur,Thirumoorthi Dam,5,06-10-2021
Tiruppur,Kundadam,3,06-10-2021
Tiruppur,Dharapuram,11,07-10-2021
Tiruppur,Thirumoorthi Dam,7,09-10-2021
