Well_ID,Station_Name,Division,District,Division Order,Circle,Taluk,Firka,Village,Well_Depth_m,Ht_Of_Ms_Pt_m,Water_level_BGL,Station_Type,Date,Month,Latitude,Longitude
63422,Mathappur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Mathappur,13,0.75,-0.75,OB,10-02-2023,Feb-2023,10.97965,77.32193
63423,Palladam Anna Nagar,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Palladam Anna Nagar,25,0.78,17.82,OB,10-02-2023,Feb-2023,10.99852,77.27316
63424,Anupatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,Anupatti,21.5,0.85,8.95,OB,10-02-2023,Feb-2023,10.95849,77.24055
63425,Sithampalampudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Sithampalampudur,28.8,0.85,14.25,OB,10-02-2023,Feb-2023,10.95653,77.29636
63426,Kallipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kallipalayam,28.8,0.85,16.15,OB,10-02-2023,Feb-2023,10.91287,77.33296
63427,Pongalur VH,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur VH,31,0.76,9.14,OB,10-02-2023,Feb-2023,10.97064,77.37356
63429-A,Ganapathipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Ganapathipalayam,16.7,0.8,5.9,OB,03-02-2023,Feb-2023,11.03492,77.33829
63430,Chinnakarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Chinnakarai,15,0.7,3.7,OB,03-02-2023,Feb-2023,11.05651,77.31036
63431,Kethanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kethanur,32,0.5,2,OB,10-02-2023,Feb-2023,10.91546,77.26621
63432,Kodengipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Kodengipalayam,16.7,0.8,9.8,OB,10-02-2023,Feb-2023,11.02011,77.20896
63433,Naranapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Naranapuram,17.6,0.86,3.84,OB,03-02-2023,Feb-2023,11.02722,77.28954
63434,Unjapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Unjapalayam,21,0.8,14.9,OB,03-02-2023,Feb-2023,11.04345,77.23926
63435,63 Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,63 Velampalayam,26.6,0.7,2.7,OB,03-02-2023,Feb-2023,11.05874,77.26551
63501,Munduvelampatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Munduvelampatty,24.95,0.91,3.11,OB,02-02-2023,Feb-2023,10.71163,77.32785
63502,Dasarapatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Dasarapatty,13.75,0.91,2.09,OB,02-02-2023,Feb-2023,10.686,77.35534
63503,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,21.9,0.83,12.72,OB,02-02-2023,Feb-2023,10.69732,77.39132
63504,Reddipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Reddipalayam,12.7,0.91,2.37,OB,02-02-2023,Feb-2023,10.71988,77.45962
63505,Dalavaypattinam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Dalavaypattinam,12.15,0.81,1.19,OB,02-02-2023,Feb-2023,10.6731,77.48073
63506,Dharapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Dharapuram,11.75,0.66,3.99,OB,02-02-2023,Feb-2023,10.73136,77.52641
63507,Manakkadavu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Manakkadavu,13.6,0.84,3.26,OB,01-02-2023,Feb-2023,10.70233,77.64522
63508,Koneripatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Koneripatti,16.45,1.06,0.14,OB,02-02-2023,Feb-2023,10.70332,77.59672
63509,Ponnivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ponnivadi,18,0.76,3.66,OB,01-02-2023,Feb-2023,10.70163,77.64418
63510,P.K.Palayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,P.K.Palayam,17.2,0.91,4.09,OB,02-02-2023,Feb-2023,10.77381,77.31495
63511,Marudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Marudur,21.5,0.83,5.97,OB,02-02-2023,Feb-2023,10.76517,77.37598
63512,Sadayapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Sadayapalayam,28.8,0.76,6,OB,02-02-2023,Feb-2023,10.80424,77.37662
63513,Rangampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Rangampalayam,28.1,0.76,5.64,OB,02-02-2023,Feb-2023,10.7776,77.45173
63515,Varapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Varapalayam,13,0.76,4.54,OB,02-02-2023,Feb-2023,10.77604,77.49904
63516,Pallapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Pallapalayam,10.4,0.81,9.07,OB,02-02-2023,Feb-2023,10.78349,77.52853
63517,Kulathupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Kulathupalayam,21.8,1.06,1.48,OB,02-02-2023,Feb-2023,10.7599,77.5848
63518,S.K.Palayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,S.K.Palayam,17.6,0.76,4.86,OB,02-02-2023,Feb-2023,10.83303,77.5872
63519,Peranium,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Peranium,16.3,0.76,3.89,OB,01-02-2023,Feb-2023,10.81478,77.62865
63520,Polarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Polarai,11.7,0.76,0.74,OB,01-02-2023,Feb-2023,10.76758,77.66675
